year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,5,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",735,198,63.43,4.69,55.79,0,74.09,16,4,14485,4368,418,3167,0,6532
2022,5,UA,United Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",31,8,3.61,0,0.23,0,4.17,0,0,398,197,0,20,0,181
2022,5,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",92,23,9.48,0,3.71,0,9.81,1,0,1085,372,0,181,0,532
2022,5,UA,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",98,24,7.76,0,4.94,0,11.3,1,0,2146,581,0,117,0,1448
2022,5,UA,United Air Lines Inc.,GUM,"Guam, TT: Guam International",62,5,2,0,0.08,0,2.92,0,0,373,62,0,2,0,309
2022,5,UA,United Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley",5,1,0.84,0,0.16,0,0,0,0,25,21,0,4,0,0
2022,5,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",417,43,30.53,0,5.47,0,7,4,1,4482,2721,0,184,0,1577
2022,5,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",2519,542,182.34,15.21,169.54,0,174.91,45,5,35629,12114,1258,7020,0,15237
2022,5,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",4952,754,265.22,22.2,156.95,0,309.63,57,8,58884,23783,3500,6356,0,25245
2022,5,UA,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",31,10,5.31,1,0.6,0,3.09,2,0,1480,312,78,12,0,1078
2022,5,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",196,56,18.67,0.81,12.98,0,23.54,2,0,3440,1050,82,445,0,1863
2022,5,UA,United Air Lines Inc.,ITO,"Hilo, HI: Hilo International",18,1,0.15,0,0,0,0.85,0,0,41,6,0,0,0,35
2022,5,UA,United Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",150,56,16.48,3.05,8.88,0,27.59,4,0,4360,1347,588,473,0,1952
2022,5,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",123,21,10.09,0,4.7,0,6.21,5,1,1143,455,0,175,0,513
2022,5,UA,United Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",184,14,8.65,0,3.5,0,1.85,0,0,930,594,0,166,0,170
2022,5,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1002,207,68.9,7.34,56.31,0,74.45,12,0,12065,3565,668,2107,0,5725
2022,5,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2054,326,150.65,12.65,63.17,0,99.54,23,1,23203,10184,725,2279,0,10015
2022,5,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",577,158,35.01,4.15,79.7,0,39.14,14,0,9937,1725,503,4810,0,2899
2022,5,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",128,12,10.89,0,1.11,0,0,0,0,973,928,0,45,0,0
2022,5,UA,United Air Lines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",23,6,1.17,0,0.75,0,4.08,1,0,424,91,0,26,0,307
2022,5,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",175,47,20.05,0,5.75,0,21.2,3,0,4731,1571,0,211,0,2949
2022,5,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1154,272,97.2,6.93,89.91,0,77.97,23,3,19043,6236,525,4190,0,8092
2022,5,UA,United Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",31,2,1.04,0,0.05,0,0.91,0,0,181,126,0,7,0,48
2022,5,UA,United Air Lines Inc.,MEM,"Memphis, TN: Memphis International",30,5,0.22,0.94,0.06,0,3.78,0,0,275,18,66,4,0,187
2022,5,UA,United Air Lines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",31,10,6.16,0,0.3,0,3.54,0,0,1184,267,0,8,0,909
2022,5,UA,United Air Lines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",62,18,11.82,0,2.98,0,3.2,0,0,814,562,0,73,0,179
2022,5,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",506,150,38.84,2.78,55.31,0,53.07,13,6,10155,3139,215,2361,0,4440
2022,5,UA,United Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",31,15,4.73,0,1.61,0,8.66,0,0,905,186,0,87,0,632
2022,5,UA,United Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",115,17,6.05,0,5.99,0,4.96,2,1,1825,429,0,416,0,980
2022,5,UA,United Air Lines Inc.,MSO,"Missoula, MT: Missoula International",62,14,5.5,1,2.33,0,5.18,0,0,1524,845,99,79,0,501
2022,5,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",351,89,29.5,2.54,20.18,0,36.78,2,2,5949,1558,274,1012,0,3105
2022,5,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",546,116,44.45,4.39,25.96,0,41.19,10,1,7020,2186,288,1130,0,3416
2022,5,UA,United Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",58,27,9.66,0,1.81,0,15.53,2,0,2424,801,0,74,0,1549
2022,5,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",242,27,12.32,0,11.06,0,3.61,1,0,1189,510,0,357,0,322
2022,5,UA,United Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",26,7,1.23,0,1.3,0,4.47,0,0,362,54,0,47,0,261
2022,5,UA,United Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",191,40,14.19,0.88,5.44,0,19.48,2,1,3496,987,30,265,0,2214
2022,5,UA,United Air Lines Inc.,ONT,"Ontario, CA: Ontario International",118,26,11.72,0,7.07,0,7.21,2,0,1364,573,0,285,0,506
2022,5,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5691,830,309.61,21.64,218.98,0,279.78,68,14,59243,23129,2459,7759,0,25896
2022,5,UA,United Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",151,68,28.47,0.37,19.1,0,20.06,4,0,4764,2310,19,536,0,1899
2022,5,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",234,81,23.41,1.48,23.47,0,32.64,12,0,6471,1567,473,1667,0,2764
2022,5,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",545,100,44.25,1.03,22.64,0,32.09,2,1,6286,3151,133,852,0,2150
2022,5,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",315,70,27.82,1,16.12,0,25.06,1,0,3438,1419,21,547,0,1451
2022,5,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",748,128,45.98,4.49,12.8,0,64.72,8,0,9936,3466,780,607,0,5083
2022,5,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",203,56,20.96,0,11.83,0,23.21,3,0,3627,1150,0,513,0,1964
2022,5,UA,United Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",9,2,0.75,1,0.25,0,0,0,0,126,27,90,9,0,0
2022,5,UA,United Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",128,29,9.73,0.87,4.91,0,13.48,5,0,1705,502,68,156,0,979
2022,5,UA,United Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",61,20,8.25,0.99,5.08,0,5.68,22,0,2433,502,583,709,0,639
2022,5,UA,United Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",53,7,3.12,0,0.29,0,3.59,1,0,507,195,0,7,0,305
2022,5,UA,United Air Lines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",31,11,6.85,0,0.72,0,3.44,0,0,684,379,0,28,0,277
2022,5,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",366,118,48.91,1.95,25.79,0,41.35,5,2,7750,2623,238,928,0,3961
2022,5,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",57,24,8.58,0,7.75,0,7.67,0,0,1732,487,0,260,0,985
2022,5,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",94,24,4.53,0.08,7.34,0,12.05,1,0,1507,255,9,260,0,983
2022,5,UA,United Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",84,32,10.36,0,3.32,0,18.32,2,0,2841,771,0,144,0,1926
2022,5,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",492,128,45.06,3.82,39.84,0,39.29,9,2,8004,2836,376,1812,0,2980
2022,5,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",783,141,45.05,2.25,28.79,0,64.91,12,1,9168,2517,145,1209,0,5297
2022,5,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",426,82,27.69,3.12,11.33,0,39.87,3,1,7040,2919,210,391,0,3520
2022,5,UA,United Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",26,5,1.76,0,1.56,0,1.68,0,0,219,76,0,30,0,113
2022,5,UA,United Air Lines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",93,20,3.74,0,8.7,0,7.56,1,0,1002,164,0,205,0,633
2022,5,UA,United Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",28,6,2.04,0,2.35,0,1.61,0,0,203,64,0,45,0,94
2022,5,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",608,124,49.95,2.48,20.39,0,51.19,9,2,7842,3145,262,623,0,3812
2022,5,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",3595,543,224.49,18.78,108.6,0,191.12,52,5,41106,17277,1373,4473,0,17983
2022,5,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",153,34,9.43,0,14.97,0,9.6,2,0,1348,395,0,367,0,586
2022,5,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",272,63,23.05,1.35,15.09,0,23.51,0,31,3154,1040,162,620,0,1332
2022,5,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",177,57,17.85,0.77,10.59,0,27.8,4,0,4608,908,781,331,0,2588
2022,5,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",331,94,33.6,1.95,20.31,0,38.13,3,0,5109,1671,308,767,0,2363
2022,5,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",581,108,32,3.78,33.17,0,39.05,4,6,7809,2690,193,1153,0,3773
2022,5,UA,United Air Lines Inc.,SPN,"Saipan, TT: Francisco C. Ada Saipan International",31,4,3.98,0,0.02,0,0,0,0,202,200,0,2,0,0
2022,5,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",151,61,13.28,0.86,28.48,0,18.38,2,0,4633,1275,208,1259,0,1891
2022,5,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",59,10,2.56,0.67,1.45,0,5.32,1,1,796,132,55,43,0,566
2022,5,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",96,12,3.2,0,2.5,0,6.29,0,0,582,118,0,111,0,353
2022,5,UA,United Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",66,12,4.17,0,3.13,0,4.7,1,0,651,362,0,86,0,203
2022,5,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",703,146,60.35,2.17,34.5,0,48.99,15,3,9767,4727,189,1454,0,3397
2022,5,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",58,18,7.49,1,2.92,0,6.6,0,1,1710,498,633,109,0,470
2022,5,UA,United Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",39,9,3.59,0,1.38,0,4.04,0,0,443,167,0,25,0,251
2022,5,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",690,169,76.08,0.77,10.46,0,81.69,3,0,6877,2870,75,418,0,3514
2022,5,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",225,73,42.21,2,10.14,0,18.65,3,1,3807,1910,115,338,0,1444
2022,5,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",151,37,9.34,0,2.67,0,24.99,3,0,1423,316,0,96,0,1011
2022,5,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2694,552,229.27,13.8,60.66,0,248.27,10,11,26038,9936,978,2231,0,12893
2022,5,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",3048,608,250.27,6.96,103.98,1.45,245.34,25,1,26054,10268,359,3639,44,11744
2022,5,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",275,96,45.02,0.65,20.79,0,29.53,3,1,4278,2030,53,832,0,1363
2022,5,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",248,100,41.62,0,25,0,33.39,1,1,4018,1672,0,863,0,1483
2022,5,WN,Southwest Airlines Co.,BLI,"Bellingham, WA: Bellingham International",93,14,4.05,0,1.19,0,8.77,0,0,437,107,0,51,0,279
2022,5,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",3648,652,227.39,8.29,76.41,2.58,337.33,12,3,30176,9593,696,3236,185,16466
2022,5,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",302,64,29.01,0,4.9,0,30.09,1,0,2448,1118,0,103,0,1227
2022,5,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",478,170,78.23,3.39,35.76,0,52.62,3,0,8855,3476,281,1708,0,3390
2022,5,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",349,91,56.03,0,11.09,0,23.88,0,2,3565,1896,0,426,0,1243
2022,5,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",2077,371,110.76,1.22,68.56,1,189.46,30,1,14223,4522,39,2098,42,7522
2022,5,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5244,1340,379,24.02,367.37,4.78,564.83,100,18,64472,17517,1951,15622,88,29294
2022,5,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",174,41,20.22,1.51,5.06,0.81,13.4,0,0,1667,638,181,137,17,694
2022,5,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",325,95,43.96,0.68,19.51,0,30.85,6,0,4193,1955,52,719,0,1467
2022,5,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",337,101,44.42,0.16,7.34,0,49.08,0,1,4804,1695,9,266,0,2834
2022,5,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",209,63,33.99,0,6.38,0,22.62,3,0,3006,1381,0,301,0,1324
2022,5,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",837,224,91.3,5.75,23.56,1.3,102.1,4,6,9870,3930,321,783,36,4800
2022,5,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",387,81,32.49,1.6,4.38,0,42.52,13,2,2984,1091,156,158,0,1579
2022,5,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",116,20,8.36,0,2.47,0,9.17,0,0,840,367,0,47,0,426
2022,5,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",124,43,19.29,1,1.85,0,20.86,0,0,2059,855,32,75,0,1097
2022,5,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",5264,1188,390.16,22,297.92,3.08,474.84,92,16,57166,17473,2076,13855,118,23644
2022,5,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1295,345,108.73,5.15,120.88,0,110.23,13,11,15230,4740,392,4934,0,5164
2022,5,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",6665,1229,411.28,21.46,249.23,1.7,545.33,58,25,53530,18477,1198,8664,49,25142
2022,5,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",89,18,6.64,0.71,1.45,0,9.2,0,0,858,465,24,42,0,327
2022,5,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",306,119,59.17,2.65,8.04,0,49.14,2,0,5558,2558,142,392,0,2466
2022,5,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",276,51,20.01,0.94,7.69,0,22.36,2,1,2242,706,116,293,0,1127
2022,5,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",596,122,49.33,0.18,3.93,0,68.56,3,0,5284,1957,5,127,0,3195
2022,5,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",93,20,10.01,0,2.69,0,7.31,0,0,808,387,0,60,0,361
2022,5,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",120,35,14.05,0,3.89,0,17.06,1,0,1329,483,0,118,0,728
2022,5,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1294,331,140.3,6.69,57.43,1,125.59,12,8,16044,6509,745,2734,112,5944
2022,5,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",271,72,33.83,0.08,7.04,0,31.05,2,0,2577,1073,2,224,0,1278
2022,5,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",120,25,19.12,0,1.48,0,4.4,0,0,1318,727,0,187,0,404
2022,5,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",93,31,14.44,0,0.02,0,16.54,0,0,1400,611,0,1,0,788
2022,5,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",31,3,0.21,0,1.68,0,1.12,0,0,93,7,0,63,0,23
2022,5,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",961,117,52.8,0.88,11.81,2.4,49.11,6,1,4869,2109,14,417,94,2235
2022,5,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",3838,727,250.79,17.15,99.76,5.66,353.65,31,4,35156,11671,1346,4446,202,17491
2022,5,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",174,31,14.67,0,1.08,0,15.25,0,0,1445,557,0,68,0,820
2022,5,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",178,49,27.66,0.56,12.33,0,8.46,1,0,2281,1374,60,491,0,356
2022,5,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",530,79,38.49,0.31,7.52,0,32.68,3,0,3367,1345,39,309,0,1674
2022,5,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",116,25,11.76,1.42,3.48,0,8.35,0,0,1203,557,53,122,0,471
2022,5,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",744,208,93.45,5.61,29.57,0.51,78.86,3,0,10275,3970,456,954,27,4868
2022,5,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",190,49,17.24,1.68,3.69,0,26.39,3,0,2449,943,90,104,0,1312
2022,5,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",124,17,5.91,0,0.38,1.7,9.02,2,0,643,256,0,13,48,326
2022,5,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",205,40,16.55,0.11,5.56,0,17.78,0,3,2217,556,11,384,0,1266
2022,5,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",322,106,54.22,0,10.65,0,41.13,3,2,4236,1961,0,347,0,1928
2022,5,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",297,44,13.63,0,3.09,0.99,26.29,2,0,1525,483,0,72,21,949
2022,5,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",6212,1404,417.02,19.89,320.7,5.23,641.16,42,1,69051,18802,2014,17692,117,30426
2022,5,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2498,516,214.7,2,50.26,5.72,243.32,14,2,22486,9018,58,1661,177,11572
2022,5,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",205,35,11.55,0,2.19,0,21.26,2,0,1995,716,0,125,0,1154
2022,5,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1055,343,107.07,5.98,133.51,1.08,95.35,24,5,17773,5445,521,7196,68,4543
2022,5,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",1045,182,74.65,0.74,18.44,2.17,86,1,0,6018,2490,26,492,105,2905
2022,5,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",248,61,33.12,0,3.26,3.16,21.46,1,0,2466,1240,0,142,98,986
2022,5,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",178,45,17.35,1.32,2.9,0,23.44,0,1,2366,726,93,82,0,1465
2022,5,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",294,61,24.54,0.95,3.59,0,31.92,5,1,2660,975,118,131,0,1436
2022,5,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",1491,364,148.65,7.86,39.92,0.73,166.84,5,2,16085,6022,477,1814,22,7750
2022,5,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3063,806,295.77,9.86,186.07,0,314.3,16,15,42596,15443,700,8760,0,17693
2022,5,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5556,1231,422.65,18.8,208.21,1.82,579.52,30,8,56821,18708,1196,7649,81,29187
2022,5,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",217,68,38.21,2.28,5.55,0,21.95,0,0,3469,1824,122,275,0,1248
2022,5,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",190,68,38.4,0.72,6.04,0,22.83,2,0,3326,1635,50,201,0,1440
2022,5,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International",578,195,60.51,1.78,68.49,0,64.22,4,5,9018,3026,93,2704,0,3195
2022,5,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",666,163,84.38,0.67,11.39,0,66.56,4,0,7498,3406,64,388,0,3640
2022,5,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",383,128,58.05,1.18,12.69,0,56.08,0,2,5600,2259,49,532,0,2760
2022,5,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1501,327,111.45,5.24,36.85,0.82,172.64,4,4,16477,4776,445,1619,44,9593
2022,5,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",31,3,1.53,0,1,0,0.47,0,0,94,53,0,26,0,15
2022,5,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",252,68,29.43,1,3.37,0,34.19,4,0,2898,1290,29,139,0,1440
2022,5,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",3209,583,213.75,2.02,83.01,4.55,279.66,25,3,25361,9583,236,2598,116,12828
2022,5,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",571,83,42.25,0,14.28,1.84,24.63,3,0,3962,2155,0,508,61,1238
2022,5,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",477,107,46.38,1.69,13.38,0,45.55,5,2,4785,2094,121,659,0,1911
2022,5,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",560,154,67.8,3.33,15.25,0,67.62,2,2,6917,2703,236,464,0,3514
2022,5,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",944,176,85.62,0,7.99,0,82.39,6,0,7351,3518,0,322,0,3511
2022,5,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",817,214,82.23,1.5,75.92,0,54.35,5,6,8262,2951,136,2481,0,2694
2022,5,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",194,65,37.21,1.93,5.66,0,20.2,4,1,3004,1554,342,165,0,943
2022,5,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",96,25,10.96,0,7.78,0,6.26,0,0,1245,700,0,343,0,202
2022,5,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",546,151,73.98,0.05,14.64,0,62.33,2,0,6744,3122,2,490,0,3130
2022,5,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",357,105,49.79,2.86,19.07,2,31.28,2,1,5092,1967,407,719,52,1947
2022,5,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4951,971,358.78,9.28,129.89,5.72,467.34,26,3,40855,15100,684,3867,404,20800
2022,5,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",701,170,83.62,3.31,26.59,0,56.49,3,0,6852,3078,279,946,0,2549
2022,5,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",167,44,19.26,0,4.93,0,19.81,0,1,1627,544,0,226,0,857
2022,5,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",236,55,22.14,0,2.9,0,29.96,0,0,2644,979,0,170,0,1495
2022,5,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",302,87,44.62,1.3,17.51,0,23.58,3,1,3910,1835,85,643,0,1347
2022,5,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",93,45,22.57,0.78,6.99,0,14.66,9,2,2173,1026,97,279,0,771
2022,5,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",543,186,91.86,2.68,25.68,0,65.77,1,2,8556,3803,260,1136,0,3357
2022,5,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",93,27,14.58,0,1.85,0,10.57,0,0,883,408,0,41,0,434
2022,5,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",605,123,52.96,0,15.38,0,54.66,1,1,4693,1692,0,488,0,2513
2022,5,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",97,46,15.27,1,4.9,0,24.84,0,0,2858,831,67,175,0,1785
2022,5,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",568,158,59.32,1.1,36,0,61.57,2,1,7312,2674,81,1425,0,3132
2022,5,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2705,499,206.79,1.22,44.93,6.29,239.76,7,5,21437,8697,38,1189,161,11352
2022,5,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1117,191,81.14,3.64,15.45,0,90.76,8,2,8268,3211,87,497,0,4473
2022,5,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",194,61,14.19,0.13,23.42,0,23.27,2,1,2817,553,17,1021,0,1226
2022,5,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",151,33,12.3,0.38,4.4,0,15.93,0,0,1557,417,57,145,0,938
